-1314,5193,6216
-4441,1461,5374
-5833,-2560,4490
-6697,-4876,4043
-6952,-5190,4120
-6033,-4316,4623
-4265,-3296,5437
-1858,-3857,5768
2092,-5344,5050
5860,-4858,4956
8993,-3333,5778
11560,-2366,6481
13278,-1831,6895
13934,-1394,7067
13659,-1022,7099
12589,-708,7015
10897,-811,6829
9277,-1501,6676
8213,-1858,6527
7582,-1466,6218
6903,-630,5898
5972,373,5545
4722,1254,5180
3254,1809,4938
1894,1969,4841
883,1768,4846
152,1324,4825
-415,744,4679
-788,157,4423
-1023,-238,4127
-1191,-276,3715
-1379,-53,3462
-1681,637,2927
-1877,1389,2414
-1816,1886,1954
-1523,2023,1384
-983,1763,629
-454,1103,-349
5,323,-1425
168,-255,-2485
-24,-495,-3389
-545,-274,-4207
-1325,203,-4915
-2400,853,-5386
-3432,1473,-5906
-4404,1659,-6443
-5310,1462,-7108
-5992,1081,-7874
-6269,775,-8633
-6368,640,-9242
-6396,767,-9644
-6294,1095,-9844
-6185,1505,-9831
-6135,1967,-9649
-6064,2409,-9357
-5772,2755,-9010
-5120,2935,-8591
-4325,2909,-8055
-3466,2806,-7440
-2765,2940,-6762
-2022,3189,-6091
-1324,3351,-5461
-828,3354,-4906
-616,3329,-4492
-678,3296,-4229
-1098,2847,-3957
-1678,2010,-3866
-2536,1118,-3908
-3460,241,-4013
-4300,-637,-4125
-5146,-1482,-4183
-6039,-2011,-4138
-6803,-2276,-4027
-1,-1,2151
-7001,-2527,-3909
-6181,-1911,-3713
-5808,-1522,-3464
-5455,-1242,-3190
-5014,-1162,-2946
-4316,-1100,-2714
-3429,-847,-2335
-2392,-553,-1857
-1102,-447,-1485
411,-583,-1196
1853,-711,-830
3128,-613,-261
4526,-259,1047
5751,74,2283
6523,39,2947
7342,89,3558
7883,478,4235
7986,1002,4903
7648,1413,5503
7109,2094,5765
6086,2525,5947
5083,2390,5844
4221,1683,5638
3452,935,5253
2617,160,4847
1686,-599,4539
819,-1217,4338
228,-1732,4197
-85,-2176,4136
-232,-2538,4159
-127,-3254,4182
1047,-4494,3986
2551,-4925,3861
4149,-4534,3978
6011,-4073,4383
7777,-3575,5007
9464,-3192,5716
10796,-2719,6507
11085,-1777,7390
10755,-320,8090
9628,938,8507
7957,1592,8618
6157,1646,8387
4467,1356,7838
2972,981,7036
1805,654,6041
1084,386,5180
963,58,4714
1423,-520,4671
2035,-1200,4841
2345,-1676,5171
2470,-1718,5405
2600,-1462,5527
2809,-925,5294
3065,-406,4916
3418,-39,3925
3598,-271,2909
3827,-888,1659
4219,-1638,248
4463,-2299,-1052
4061,-2588,-2060
2949,-2336,-2789
1347,-1632,-3399
-644,-736,-4037
-2975,109,-4850
-5459,990,-5981
-8426,2216,-6824
-11845,3730,-7636
-14279,4610,-8209
-14246,4006,-8954
-12731,1534,-10076
-12118,-1909,-10948
-13121,-3512,-11076
-14099,-1762,-10383
-12907,1936,-9088
-10057,4462,-7796
-6943,5017,-7051
-4359,4879,-6625
-2182,5124,-6196
-28,5679,-5743
2009,6056,-5452
3784,6067,-5495
4809,5438,-5796
4654,4403,-6160
3606,3246,-6467
2208,2279,-6798
418,995,-6501
-1414,-133,-6272
-3317,-1193,-5906
-5241,-2118,-5356
-7164,-2752,-4691
-9179,-3020,-3929
-11075,-2878,-3108
-12572,-2263,-2287
-1,-1,2152
-11778,-111,-2558
5723,1344,-1129
9302,184,-1235
14866,746,-39
22779,-174,2367
28381,-589,3316
20856,4305,6194
11993,9033,8576
9650,10385,9641
8905,9464,8843
6374,5942,5898
3205,212,2737
797,-4958,695
-1783,-7522,306
-4943,-7313,1295
-6962,-5347,2669
-7330,-3025,4016
-6518,-1895,5013
-5010,-2416,5276
-3073,-3813,4902
-565,-4933,4158
2426,-5488,3463
5635,-5634,2989
8621,-5441,2802
11211,-5141,3029
13720,-4283,3747
14639,-2312,4758
14286,-2,5592
13563,1393,6175
10851,1308,6379
9364,421,5523
9118,-81,5010
8427,-466,4427
7407,-613,3747
6249,-498,3032
4942,-168,2395
3471,401,1879
1889,1061,1442
481,1620,1114
-527,1882,887
-1114,1725,802
-1428,1212,789
-1560,567,677
-1623,13,446
-1685,-315,226
-1856,-382,4
-2220,-243,-260
-2824,45,-627
-3649,334,-1032
-4498,655,-1619
-4995,1162,-2514
-5020,1580,-3375
-4823,1892,-4324
-4751,2025,-5325
-4747,1608,-6024
-5025,766,-6498
-5754,124,-6788
-6665,22,-6804
-7333,546,-6637
-7392,1529,-6416
-6729,2591,-6243
-5686,3350,-6226
-4928,3636,-6373
-4844,3508,-6607
-4966,2928,-6799
-4330,2288,-7095
-4065,1865,-7212
-3804,1753,-7236
-3382,1765,-7195
-3072,1728,-7105
-2905,1541,-6972
-2952,1155,-6755
-3227,669,-6510
-3678,144,-6187
-4382,-336,-5789
-5304,-748,-5267
-6146,-1018,-4700
-6980,-1150,-4129
-7846,-1226,-3520
-8677,-1201,-2960
-9278,-1088,-2486
-9587,-913,-2082
-9964,-739,-1765
-9528,-621,-1499
-8730,-370,-1241
-8070,91,-1069
-7464,535,-1013
-1,-1,2153
-7046,789,-1015
-6936,883,-1104
-6962,833,-1315
-6686,721,-1718
-5873,516,-2268
-4554,336,-2886
-2929,326,-3454
-905,409,-3990
1413,427,-4276
3893,429,-4275
6588,298,-3917
9284,58,-3117
12065,-387,-1863
14884,-590,-289
17642,-250,1731
19719,1172,4118
6504,2949,6987
446,-5613,894
452,-3935,1885
1143,-2930,3126
2633,-2560,4309
4454,-2297,5236
6068,-1857,5795
7175,-1491,6012
7879,-1491,5967
8542,-1839,5885
9162,-2051,5893
9506,-1837,6022
9248,-1248,6271
8541,-425,6528
7607,348,6747
6520,875,6830
5490,1003,6661
4659,584,6294
4112,-223,5788
3997,-1131,5298
4339,-1812,4931
4868,-1999,4651
5314,-1757,4486
5493,-1220,4341
5350,-568,4127
4897,17,3700
4365,318,3208
4020,227,2752
3927,-32,1872
3983,-602,1147
4083,-1339,473
4053,-2083,-285
3802,-2698,-1036
3178,-3018,-1706
1980,-2876,-2365
119,-2206,-2991
-2365,-1123,-3505
-5169,118,-4305
-8298,1191,-4825
-11367,2037,-5408
-13948,2439,-5867
-14872,2241,-6416
-14104,1505,-7179
-13315,652,-7960
-14290,304,-8463
-16605,635,-8489
-17980,1165,-8209
-17177,1402,-7853
-15008,1461,-7388
-12536,1926,-6627
-9797,3070,-5638
-6737,4418,-4614
-3389,5394,-3835
-95,5900,-3408
2832,6088,-3261
5032,5964,-3436
6047,5475,-3901
5731,4632,-4477
4592,3518,-5053
3232,2252,-5564
1803,906,-5964
18,-513,-6286
-2269,-1926,-6343
-5028,-3038,-6282
-7953,-3861,-6029
-10616,-4643,-5343
-13271,-5176,-4470
-15662,-5044,-3693
-17028,-3809,-2696
-17493,-1381,-1472
-17157,961,-283
-16619,1578,285
-16068,-866,-1074
-13154,-2338,-3084
-1,-1,2154
-10096,-477,-3046
-6461,1422,-2226
-2602,2141,-1640
1262,2528,-1227
4791,2727,-517
7320,2344,-294
9950,1369,-1052
12688,622,-1666
15266,135,-1878
17792,-262,-1686
20228,-594,-1055
20902,7,451
18359,2241,2461
14632,4787,4353
11835,6316,5973
10253,7029,7006
8902,7338,7383
6837,7297,7155
3663,6755,6521
-313,5640,5727
-4204,4010,4988
-7018,1901,4486
-8125,-548,4178
-8212,-2782,4110
-8933,-4243,4557
-7226,-5606,5204
847,-6847,4107
7482,-5814,3684
12635,-3617,4923
15993,-1094,6656
18032,746,8066
17692,2121,8708
15240,2409,8806
11728,1083,8528
9099,-1655,7816
7787,-4643,6699
7253,-6389,5836
7248,-5628,4911
7409,-3348,4480
7741,-458,4517
7843,2243,4900
7370,4272,5242
6198,5319,5354
4494,5335,5046
2448,4379,4712
766,3126,3803
-418,1901,3107
-1091,1061,2357
-1484,791,1767
-1789,985,1352
-2005,1415,1004
-2053,1842,743
-1904,2081,672
-1771,2307,420
-2104,2654,-397
-2968,2707,-1153
-3908,2434,-1994
-4594,2016,-2970
-5009,1689,-4242
-5220,1175,-5114
-5706,663,-5923
-6169,441,-6630
-6589,831,-7166
-6721,1582,-7530
-6196,2326,-7880
-5257,2653,-8360
-4174,2581,-8998
-3075,2474,-9612
-2049,2517,-10004
-1152,2617,-10190
-478,2732,-10225
-321,2656,-10187
-656,2349,-10135
-1269,1878,-10053
-2090,1177,-9848
-3172,390,-9542
-4387,-351,-9154
-5782,-819,-8641
-6979,-1039,-8023
-7648,-1157,-7379
-7951,-1112,-6753
-7854,-882,-6179
-7533,-515,-5634
-7126,-222,-5149
-6760,-175,-4705
-6604,-278,-4258
-6789,-586,-3850
-6715,-1169,-3781
-6355,-1374,-3769
-5527,-1016,-3629
-4347,-339,-3376
-3005,100,-3220
-1829,120,-3134
-985,9,-2941
-150,-35,-2613
994,41,-2570
1941,-461,-2854
-1,-1,2155
3869,-1500,-3596
5431,-2763,-3731
6079,-2832,-3324
6879,-2511,-2374
7867,-1897,-891
8988,-978,1111
10179,397,3457
11335,2466,5920
11812,5292,8179
10480,9128,9390
6256,12627,9307
113,14058,8282
-6205,12679,6900
-10267,7865,5182
-11323,840,3097
-11277,-5770,604
-11078,-8541,-1213
-10072,-7558,-1442
-6701,-5265,-712
-1420,-3394,24
4119,-2676,981
9371,-2150,1895
14489,-1617,2905
18338,-539,4405
19835,1291,6326
19648,2625,8287
17972,3542,9813
13428,3092,10704
8971,160,10133
6793,-2442,9142
5121,-4387,7972
3867,-4969,6863
3087,-3985,5921
2715,-1869,5339
2342,645,5175
1568,2851,5336
596,4291,5705
-384,4882,6012
-1485,4706,6122
-3167,3339,5904
-3910,417,5077
-2552,-2003,4204
-473,-2849,3667
1906,-2565,3443
6273,-1214,3519
8179,-795,3266
7785,-773,3048
6963,-722,2778
5936,-632,1985
4785,-927,997
3735,-1610,-318
2777,-2614,-1883
1745,-3572,-3485
418,-3877,-4780
-1517,-3104,-5795
-4758,-1458,-6172
-8805,914,-6629
-12817,3288,-7139
-16146,4710,-7832
-17199,4173,-9123
-15876,1538,-10913
-15037,-1920,-12404
-16140,-3839,-12803
-16881,-2736,-12275
-15016,370,-11185
-11342,2948,-9859
-7654,4098,-8609
-5241,4914,-7442
-3355,6006,-6580
-1988,6564,-6052
-1115,6560,-5862
-604,6081,-5893
-412,5234,-6049
-242,4144,-6398
-278,2742,-6819
-697,1212,-7284
-2077,-881,-7033
-3722,-2516,-6717
-5638,-3629,-5996
-7510,-3722,-4905
-9055,-2627,-3477
-9837,-996,-1839
-10007,366,-276
-9839,1067,785
-9577,1206,1275
-9618,586,1265
-9133,237,425
-8733,-44,-414
-8003,-308,-1361
-7027,-562,-2202
-5858,-573,-2889
-4518,-432,-3449
-3208,-667,-3742
-1496,-530,-3866
395,-158,-3484
-1,-1,2156
2419,202,-2803
5320,213,-1689
8013,-216,-466
9767,-655,406
11555,-876,1471
13229,-610,2854
14357,490,4604
14255,2454,6540
12756,5195,8248
10091,7426,9525
7444,8209,9891
4887,6712,8998
3267,3104,7074
2539,-883,4886
1811,-3673,3283
770,-4688,2532
-233,-4532,2416
-485,-4169,2824
-207,-3934,3489
509,-3907,4242
1699,-4035,5014
3450,-4146,5771
5707,-3957,6418
8147,-3466,6905
10416,-2851,7464
12249,-1973,8089
13093,-707,8585
12499,545,8891
10618,1191,8877
8303,903,8480
6412,-107,7774
4401,-1929,6098
2811,-452,5138
3419,1502,5659
3723,1864,5693
3721,1892,5580
3478,1785,5278
3112,1620,4867
2873,1246,4320
2710,779,3316
2531,122,2326
2386,-520,1226
2323,-1056,103
2285,-1456,-955
2224,-1708,-1910
1986,-1809,-2754
1239,-1698,-3473
-200,-1286,-4288
-2474,-783,-4607
-5016,-26,-5130
-7264,715,-5469
-9184,1225,-5822
-10365,1337,-6282
-10746,1103,-6879
-10856,784,-7556
-11012,730,-8203
-10976,1129,-8773
-10493,1750,-9181
-9494,2364,-9463
-8053,2840,-9712
-6561,3090,-9839
-5443,3305,-9784
-4658,3541,-9579
-3739,3681,-9321
-2870,3635,-8940
-2241,3522,-8486
-1851,3387,-7997
-1852,3143,-7471
-1784,2750,-7085
-1582,2128,-6799
-1683,1396,-6529
-2255,773,-6298
-3326,-73,-5730
-4357,-826,-5277
-5440,-1255,-4763
-6663,-1221,-4195
-7830,-871,-3647
-8742,-545,-3127
-9361,-374,-2659
-9802,-281,-2244
-10191,-286,-1943
-10335,-177,-2010
-10290,26,-2178
-9979,-28,-2455
-9350,-272,-2846
-8556,-421,-3184
-7678,-816,-3320
-5761,-1391,-3602
-3732,-794,-3075
-1329,-318,-2435
1314,-333,-1925
4037,-300,-1438
6745,-167,-932
9220,-211,-455
-1,-1,2157
11808,-585,-37
14621,-1244,482
17636,-1530,1202
21243,-216,3593
19322,5308,7056
13523,9755,9165
8826,11887,10136
6261,11232,10025
3980,8215,8574
1761,3501,6076
452,-1219,3687
-925,-4451,1937
-2613,-5637,1003
-4580,-5442,890
-6059,-4671,1277
-6902,-3817,1858
-6794,-3415,2507
-5727,-3760,3036
-3326,-6241,3028
1909,-7477,2200
6684,-5483,2740
10837,-2573,4390
14820,-1037,6103
17771,-152,7688
17961,1430,9126
15586,3198,10154
12395,3876,10608
9569,2951,10472
7517,989,9701
5929,-1083,8532
4675,-2440,7319
3905,-2656,6233
3842,-1944,5358
4310,-767,4803
4824,358,4616
4998,1140,4606
4311,1508,4438
2626,1054,3721
1690,575,3244
1157,139,2688
1022,-145,1904
908,-441,1185
697,-726,463
382,-947,-295
-55,-1097,-1061
-694,-1147,-1870
-1600,-1066,-2715
-2690,-834,-3568
-3802,-380,-4600
-5130,20,-5062
-6548,643,-5791
-8104,1233,-6325
-9727,1726,-6917
-10896,1937,-7578
-11469,1871,-8340
-11553,1686,-9125
-11474,1602,-9817
-11266,1734,-10355
-10576,1952,-10684
-9619,2045,-10755
-8328,2100,-10580
-6763,2175,-10006
-5110,2472,-9137
-3488,2999,-8054
-1917,3697,-6945
-535,4390,-5978
554,4875,-5299
1187,5006,-4976
1171,4656,-4991
614,3749,-5248
-216,2333,-5665
-1159,714,-6131
-2407,-639,-6507
-4248,-1943,-6317
-6402,-2944,-6033
-8404,-3662,-5585
-10500,-3953,-4834
-12679,-3525,-3753
-14109,-2495,-2593
-14283,-521,-1696
-14722,377,-1045
-13483,-1447,-2209
-11660,-1990,-3149
-9753,-983,-3611
-7270,2,-3576
-4714,689,-3381
-1841,1180,-3046
848,1162,-2281
3474,1028,-1835
6383,872,-1518
9075,790,-1221
11584,797,-971
14029,628,-694
16271,-161,-475
18600,-949,24
20027,-546,1242
18939,2157,3027
-1,-1,2158
15036,5681,5096
11182,8430,6610
8553,9759,7268
6593,9642,7142
2010,6269,5002
-4078,-3432,2764
14721,-1582,4189
16302,-1093,5500
16447,-390,6942
15224,604,8136
13678,1395,8858
12084,1573,9149
10303,1200,8992
8412,454,8481
6804,-376,7756
5727,-878,7010
5163,-776,6390
5013,-133,5952
5223,698,5745
5624,1371,5699
5815,1711,5644
5511,1670,5511
4755,1283,5240
3819,590,4837
3015,-257,4348
2637,-979,3855
2583,-1382,3346
2579,-1558,2971
2438,-1498,2379
2126,-1288,1635
1635,-1145,915
933,-1038,126
73,-933,-781
-946,-788,-1835
-2160,-557,-2922
-3518,-172,-3817
-4924,465,-4725
-6693,1118,-4975
-10150,2459,-5945
-12082,2803,-7371
-12251,2517,-8389
-12436,2150,-9337
-12656,1942,-10055
-12282,2106,-10533
-11210,2435,-10740
-9525,2710,-10672
-7572,2976,-10314
-5505,3471,-9707
-3521,4119,-8932
