-492,-252,1008
-489,-250,1002
-493,-249,1005
-495,-252,998
-499,-259,995
-505,-260,997
-505,-267,1003
-505,-269,1005
-507,-270,1002
-503,-273,997
-504,-273,991
-504,-270,993
-500,-269,998
-502,-268,1001
-503,-260,1001
-503,-260,1000
-505,-259,1000
-503,-260,998
-503,-263,1002
-505,-260,1003
-500,-255,1001
-500,-252,1002
-494,-250,997
-488,-252,996
-489,-260,997
-494,-263,997
-500,-265,1000
-505,-270,1000
-505,-264,1001
-504,-268,1002
-504,-267,1003
-504,-262,1005
-508,-267,1006
-504,-262,1006
-502,-262,1005
-503,-264,1001
-504,-267,998
-504,-268,1000
-507,-272,1001
-504,-272,1003
-500,-264,1001
-495,-258,998
-492,-257,996
-489,-254,997
-487,-252,996
-492,-254,996
-492,-255,993
-494,-257,991
-499,-259,993
-498,-264,995
-492,-262,998
-490,-259,1002
-488,-262,1002
-494,-260,1006
-500,-262,1005
-500,-263,1007
-497,-259,1006
-490,-255,1002
-497,-252,1007
-493,-253,1002
-497,-258,1001
-497,-262,1002
-489,-269,997
-490,-269,997
-498,-265,1000
-500,-262,997
-500,-255,1001
-500,-255,1003
-492,-259,1003
-489,-259,1006
-490,-263,1007
-495,-262,1008
-502,-263,1011
-502,-267,1012
-502,-268,1006
-498,-270,1002
-495,-265,1002
-498,-262,1002
-494,-258,1005
-493,-259,1007
-492,-259,1002
-489,-260,1000
-490,-259,1002
-488,-254,1001
-488,-253,1003
-489,-255,1005
-489,-252,997
-492,-255,995
-489,-258,997
-487,-257,1001
-483,-263,1006
-487,-262,1010
-488,-265,1005
-490,-268,1000
-498,-263,1001
-497,-263,1001
-495,-258,1002
-498,-255,1003
-498,-259,1003
-495,-258,1000
-500,-259,1003
-499,-258,1002
-498,-255,1002
-499,-257,1005
-498,-258,1006
-497,-259,1010
-493,-263,1007
-490,-265,1005
-487,-265,1005
-488,-264,1001
-488,-265,1002
-489,-264,1005
-489,-265,1005
-487,-263,1010
-484,-259,1012
-484,-254,1015
-483,-253,1015
-483,-253,1008
-483,-254,1005
-480,-258,1001
-477,-255,997
-478,-254,998
-488,-252,996
-493,-249,995
-494,-252,993
-484,-252,990
-477,-253,992
-475,-254,991
-472,-250,990
-480,-255,992
-480,-255,990
-475,-257,988
-475,-255,990
-477,-253,985
-479,-253,985
-478,-252,990
-483,-253,993
-477,-252,997
-470,-252,1000
-477,-253,995
-478,-253,988
-484,-262,990
-489,-260,993
-488,-255,998
-487,-255,1000
-482,-250,1000
-480,-252,995
-480,-257,993
-485,-257,991
-485,-257,991
-487,-255,990
-484,-250,988
-480,-250,991
-483,-248,987
-483,-248,988
-484,-250,987
-482,-252,987
-480,-253,991
-473,-250,992
-468,-250,993
-464,-250,996
-462,-248,995
-463,-252,990
-464,-252,987
-467,-250,987
-467,-254,990
-472,-254,990
-477,-257,992
-475,-255,987
-478,-248,983
-475,-245,991
-469,-240,991
-472,-239,991
-469,-240,988
-472,-242,985
-474,-247,987
-470,-255,992
-470,-260,993
-465,-263,993
-467,-260,992
-469,-247,990
-472,-247,992
-475,-247,995
-475,-245,991
-478,-245,991
-477,-242,992
-477,-239,986
-478,-240,988
-480,-245,988
-480,-243,986
-484,-240,988
-483,-239,991
-482,-245,986
-484,-249,988
-480,-254,988
-479,-257,990
-477,-255,997
-472,-258,997
-473,-259,997
-475,-257,1000
-478,-253,1001
-483,-253,1001
-480,-248,1000
-475,-250,992
-472,-249,987
-470,-245,986
-468,-248,987
-473,-245,986
-473,-248,987
-474,-252,990
-478,-250,987
-478,-253,988
-480,-250,987
-482,-247,983
-479,-250,985
-478,-249,988
-475,-252,992
-472,-258,992
-477,-252,992
-477,-250,991
-478,-250,990
-477,-244,993
-474,-248,992
-477,-250,987
-478,-254,987
-479,-259,988
-483,-262,995
-478,-260,1001
-475,-257,998
-477,-254,996
-472,-248,993
-477,-248,991
-477,-249,997
-475,-248,997
-479,-247,993
-482,-245,988
-488,-244,983
-485,-243,980
-483,-243,982
-478,-245,983
-468,-247,982
-472,-245,986
-474,-248,986
-474,-248,992
-474,-250,992
-475,-257,987
-472,-252,985
-472,-254,982
-473,-250,985
-467,-249,987
-469,-253,990
-470,-248,987
-473,-249,985
-477,-253,985
-473,-254,986
-473,-262,988
-475,-262,991
-477,-253,996
-477,-255,997
-483,-248,997
-487,-250,998
-487,-254,995
-485,-252,990
-483,-252,992
-482,-249,986
-482,-249,988
-488,-249,991
-488,-253,992
-479,-257,998
-482,-254,993
-480,-254,991
-477,-252,990
-483,-245,986
-480,-248,991
-478,-248,991
-475,-249,992
-473,-249,992
-464,-250,992
-459,-248,997
-458,-248,996
-458,-248,995
-464,-247,990
-472,-252,990
-470,-250,987
-472,-252,987
-472,-252,988
-467,-249,987
-475,-248,986
-468,-248,990
-469,-248,993
-475,-252,995
-468,-255,992
-478,-255,991
-484,-257,986
-485,-254,982
-485,-247,986
-485,-244,986
-483,-239,990
-483,-243,996
-485,-247,996
-483,-255,1000
-478,-262,996
-474,-259,990
-477,-257,991
-478,-252,990
-482,-245,992
-483,-247,993
-484,-253,993
-487,-252,990
-484,-260,991
-483,-260,992
-482,-262,991
-478,-262,996
-473,-257,992
-475,-257,991
-473,-252,990
-475,-248,983
-480,-250,988
-483,-248,996
-488,-250,996
-484,-258,996
-485,-255,997
-479,-254,993
-475,-253,995
-478,-247,998
-480,-247,1001
-482,-249,1000
-483,-252,1002
-487,-254,1001
-483,-253,996
-488,-249,986
-487,-250,986
-482,-253,985
-488,-259,986
-487,-263,991
-485,-263,988
-482,-264,993
-473,-257,993
-472,-255,997
-468,-255,998
-473,-254,1000
-477,-259,998
-475,-263,996
-479,-257,997
-478,-255,992
-478,-252,990
-477,-248,992
-479,-252,987
-482,-252,990
-483,-252,991
-479,-257,991
-472,-257,993
-473,-254,995
-473,-255,996
-479,-250,995
-488,-248,996
-485,-250,997
-485,-250,996
-485,-253,995
-484,-253,993
-490,-253,990
-488,-253,992
-483,-254,993
-484,-262,993
-483,-255,995
-483,-257,990
-484,-257,991
-488,-250,992
-483,-258,990
-483,-257,988
-484,-254,988
-480,-249,988
-478,-250,987
-479,-250,995
-482,-248,995
-478,-253,995
-479,-248,997
-479,-252,995
-480,-253,993
-483,-254,993
-484,-255,992
-485,-253,990
-485,-252,991
-485,-252,992
-485,-252,987
-483,-248,990
-483,-250,988
-482,-248,987
-487,-247,996
-487,-252,993
-485,-252,998
-483,-257,1001
-477,-263,997
-478,-262,998
-478,-264,993
-480,-258,990
-478,-248,990
-477,-245,988
-477,-239,991
-478,-243,990
-480,-258,995
-482,-259,997
-479,-265,995
-479,-267,997
-479,-255,992
-479,-258,993
-483,-254,993
-482,-254,993
-483,-255,996
-489,-252,993
-492,-257,992
-494,-253,987
-495,-252,981
-490,-254,981
-490,-248,987
-485,-249,993
-483,-249,998
-484,-248,996
-478,-250,996
-483,-253,995
-485,-255,993
-480,-258,995
-480,-257,987
-480,-255,986
-479,-247,988
-483,-244,990
-483,-244,993
-482,-245,993
-482,-252,987
-480,-253,990
-485,-250,985
-482,-249,982
-482,-255,986
-480,-254,983
-477,-260,987
-477,-263,993
-474,-260,993
-477,-264,997
-477,-258,997
-477,-255,996
-478,-250,997
-479,-247,996
-478,-250,995
-478,-250,991
-480,-253,988
-474,-258,991
-478,-259,995
-483,-260,995
-479,-263,1000
-483,-260,998
-483,-264,992
-479,-265,996
-483,-267,1000
-485,-264,1000
-485,-260,1006
-488,-255,1003
-485,-258,997
-487,-258,992
-485,-258,988
-487,-259,993
-488,-254,993
-487,-255,998
-487,-252,1000
-487,-253,995
-488,-250,993
-483,-252,992
-482,-250,995
-480,-245,1000
-482,-248,1001
-483,-245,1001
-487,-245,1000
-484,-247,998
-480,-249,1000
-479,-244,997
-478,-248,997
-487,-249,996
-488,-247,996
-489,-248,997
-484,-247,1002
-478,-250,1002
-479,-253,1003
-482,-258,1001
-484,-257,998
-484,-250,998
-482,-248,995
-480,-248,998
-482,-248,997
-482,-250,993
-487,-249,997
-490,-247,993
-489,-250,990
-488,-253,993
-484,-253,988
-483,-255,990
-484,-255,991
-482,-253,987
-482,-254,987
-483,-254,986
-479,-254,991
-482,-257,992
-483,-255,996
-477,-255,1000
-482,-255,995
-482,-257,997
-482,-259,997
-488,-265,997
-488,-263,995
-484,-265,1001
-484,-267,1001
-482,-257,1000
-478,-257,1002
-477,-250,995
-475,-247,992
-475,-245,993
-478,-245,993
-484,-247,987
-483,-243,988
-485,-250,986
-482,-249,983
-482,-250,992
-480,-259,995
-474,-257,996
-474,-254,998
-469,-257,996
-468,-250,993
-470,-249,995
-469,-254,997
-470,-247,997
-469,-244,1000
-464,-244,998
-468,-245,997
-475,-247,1000
-482,-254,993
-488,-255,990
-487,-254,992
-487,-259,991
-483,-259,988
-480,-250,988
-480,-252,983
-468,-253,985
-469,-248,992
-473,-258,996
-469,-257,1001
-473,-255,995
-474,-259,995
-468,-255,993
-474,-255,993
-474,-255,1002
-472,-252,1000
-477,-259,1000
-475,-258,997
-482,-255,988
-483,-253,990
-482,-247,992
-479,-247,990
-474,-253,991
-473,-260,992
-472,-260,990
-470,-260,993
-470,-254,997
-473,-245,996
-468,-243,998
-468,-244,997
-468,-247,996
-463,-249,997
-470,-252,997
-479,-252,997
-483,-248,1000
-492,-252,996
-490,-253,993
-488,-249,993
-485,-250,988
-483,-249,990
-485,-250,992
-487,-252,993
-489,-252,996
-485,-250,995
-485,-249,993
-482,-247,991
-475,-248,988
-477,-247,991
-469,-247,987
-469,-250,988
-472,-244,990
-468,-248,990
-468,-242,992
-460,-237,986
-459,-245,987
-459,-245,988
-459,-252,986
-465,-257,991
-465,-248,992
-467,-244,996
-467,-242,1003
-463,-242,1003
-468,-247,1003
-468,-252,995
-469,-249,987
-472,-245,990
-468,-245,987
-465,-242,993
-458,-243,993
-455,-245,990
-457,-244,987
-460,-247,982
-467,-248,982
-468,-244,983
-462,-243,988
-462,-245,992
-465,-248,995
-465,-249,995
-468,-248,988
-467,-243,992
-462,-243,995
-459,-248,997
-464,-248,1002
-467,-253,998
-467,-252,995
-468,-253,993
-470,-259,993
-467,-259,992
-468,-258,991
-473,-252,987
-465,-247,986
-472,-243,986
-477,-240,988
-470,-245,992
-470,-249,993
-468,-250,992
-465,-253,995
-472,-253,997
-473,-252,996
-473,-253,998
-475,-255,995
-472,-252,988
-472,-249,992
-474,-245,993
-470,-244,995
-473,-247,1000
-477,-252,997
-477,-254,993
-479,-252,993
-479,-250,993
-473,-248,993
-463,-244,993
-460,-244,988
-459,-247,986
-463,-250,986
-472,-255,985
-472,-259,992
-468,-252,993
-468,-252,990
-473,-249,993
-482,-249,990
-487,-255,985
-483,-248,983
-474,-248,975
-463,-249,980
-464,-245,983
-465,-247,992
-467,-245,998
-469,-244,992
-465,-248,988
-464,-250,983
-462,-253,983
-460,-252,987
-464,-255,991
-467,-257,991
-467,-255,991
-467,-252,991
-464,-248,988
-460,-249,992
-460,-250,992
-459,-257,992
-458,-255,998
-460,-249,995
-462,-247,997
-462,-245,997
-460,-247,995
-462,-250,991
-463,-250,987
-465,-250,985
-464,-253,983
-464,-254,983
-463,-255,986
-467,-263,992
-473,-259,993
-477,-260,998
-482,-265,997
-480,-255,992
-477,-257,990
-473,-248,995
-468,-239,995
-463,-237,992
-459,-238,990
-457,-245,988
-454,-248,987
-459,-252,990
-463,-253,995
-467,-248,990
-467,-248,987
-464,-253,990
-470,-250,992
-474,-257,998
-485,-260,1001
-485,-258,998
-480,-259,995
-478,-258,991
-468,-255,992
-465,-250,995
-465,-248,996
-463,-250,992
-462,-252,993
-472,-250,993
-470,-249,995
